date,press,dew,temp,pollution,wnd_dir,wnd_spd,snow,rain
2010-12-25 08:00:00,1031.0,-23,-11.0,19.0,cv,0.89,0,0
2010-12-25 09:00:00,1030.0,-22,-9.0,21.0,NE,1.79,0,0
2010-12-25 10:00:00,1030.0,-22,-7.0,25.0,NE,4.92,0,0
2010-12-25 11:00:00,1029.0,-23,-6.0,35.0,NW,4.02,0,0
2010-12-25 12:00:00,1027.0,-23,-4.0,22.0,NW,8.94,0,0
2010-12-25 13:00:00,1025.0,-23,-3.0,19.0,NW,12.96,0,0
2010-12-25 14:00:00,1025.0,-22,-4.0,26.0,NE,4.02,0,0
2010-12-25 15:00:00,1024.0,-22,-3.0,21.0,NE,7.15,0,0
2010-12-25 16:00:00,1023.0,-22,-4.0,20.0,NE,8.94,0,0
2010-12-25 17:00:00,1024.0,-21,-6.0,89.0,SE,1.79,0,0
2010-12-25 18:00:00,1023.0,-21,-9.0,93.0,SE,3.58,0,0
2010-12-25 19:00:00,1023.0,-21,-9.0,104.0,cv,0.45,0,0
2010-12-25 20:00:00,1023.0,-21,-11.0,121.0,NW,1.79,0,0
2010-12-25 21:00:00,1022.0,-19,-12.0,117.0,NE,0.89,0,0
2010-12-25 22:00:00,1022.0,-20,-10.0,111.0,cv,0.89,0,0
2010-12-25 23:00:00,1022.0,-20,-10.0,135.0,NW,1.79,0,0
2010-12-26 00:00:00,1021.0,-20,-11.0,163.0,NW,3.58,0,0
2010-12-26 01:00:00,1020.0,-19,-12.0,128.0,NW,5.37,0,0
2010-12-26 02:00:00,1020.0,-20,-12.0,41.0,cv,0.89,0,0
2010-12-26 03:00:00,1020.0,-18,-7.0,26.0,NW,4.02,0,0
2010-12-26 04:00:00,1019.0,-17,-6.0,20.0,NW,8.94,0,0
2010-12-26 05:00:00,1018.0,-17,-6.0,22.0,NW,13.86,0,0
2010-12-26 06:00:00,1018.0,-17,-6.0,27.0,NW,18.78,0,0
2010-12-26 07:00:00,1018.0,-17,-6.0,25.0,NW,23.7,0,0
2010-12-26 08:00:00,1018.0,-17,-5.0,27.0,NW,28.62,0,0
2010-12-26 09:00:00,1018.0,-17,-4.0,30.0,NW,31.75,0,0
2010-12-26 10:00:00,1017.0,-16,-2.0,32.0,NW,35.77,0,0
2010-12-26 11:00:00,1016.0,-16,0.0,29.0,NW,40.69,0,0
2010-12-26 12:00:00,1015.0,-19,1.0,30.0,NW,48.74,0,0
2010-12-26 13:00:00,1014.0,-19,2.0,48.0,NW,57.68,0,0
2010-12-26 14:00:00,1013.0,-19,2.0,51.0,NW,65.73,0,0
2010-12-26 15:00:00,1013.0,-19,2.0,55.0,NW,73.78,0,0
2010-12-26 16:00:00,1013.0,-19,1.0,43.0,SE,4.02,0,0
2010-12-26 17:00:00,1013.0,-19,0.0,34.0,SE,7.15,0,0
2010-12-26 18:00:00,1013.0,-17,0.0,55.0,SE,11.17,0,0
2010-12-26 19:00:00,1013.0,-18,0.0,60.0,SE,15.19,0,0
2010-12-26 20:00:00,1013.0,-16,-1.0,76.0,SE,16.98,0,0
2010-12-26 21:00:00,1013.0,-17,-6.0,75.0,cv,0.89,0,0
2010-12-26 22:00:00,1013.0,-16,-6.0,58.0,cv,1.78,0,0
2010-12-26 23:00:00,1013.0,-16,-6.0,60.0,cv,2.67,0,0
2010-12-27 00:00:00,1012.0,-17,-9.0,81.0,NW,3.13,0,0
2010-12-27 01:00:00,1012.0,-16,-9.0,92.0,NW,4.92,0,0
2010-12-27 02:00:00,1012.0,-17,-9.0,130.0,NW,6.71,0,0
2010-12-27 03:00:00,1011.0,-17,-9.0,161.0,NW,8.5,0,0
2010-12-27 04:00:00,1010.0,-17,-11.0,151.0,cv,0.89,0,0
2010-12-27 05:00:00,1010.0,-16,-9.0,125.0,NW,1.79,0,0
2010-12-27 06:00:00,1010.0,-17,-9.0,108.0,NW,3.58,0,0
2010-12-27 07:00:00,1011.0,-16,-11.0,121.0,NE,1.79,0,0
2010-12-27 08:00:00,1011.0,-16,-11.0,124.0,NW,1.79,0,0
2010-12-27 09:00:00,1011.0,-14,-7.0,106.0,cv,0.89,0,0
2010-12-27 10:00:00,1011.0,-15,-3.0,130.0,cv,2.68,0,0
2010-12-27 11:00:00,1010.0,-16,0.0,137.0,NW,1.79,0,0
2010-12-27 12:00:00,1009.0,-12,4.0,119.0,NW,7.6,0,0
2010-12-27 13:00:00,1009.0,-14,6.0,62.0,NW,17.43,0,0
2010-12-27 14:00:00,1008.0,-15,6.0,47.0,NW,28.61,0,0
2010-12-27 15:00:00,1008.0,-15,6.0,38.0,NW,37.55,0,0
2010-12-27 16:00:00,1009.0,-15,5.0,31.0,NW,48.73,0,0
2010-12-27 17:00:00,1009.0,-15,4.0,28.0,NW,55.88,0,0
2010-12-27 18:00:00,1010.0,-19,3.0,21.0,NW,64.82,0,0
2010-12-27 19:00:00,1012.0,-21,2.0,16.0,NW,73.76,0,0
2010-12-27 20:00:00,1013.0,-21,1.0,20.0,NW,86.72,0,0
2010-12-27 21:00:00,1014.0,-19,-1.0,29.0,NW,94.77,0,0
2010-12-27 22:00:00,1015.0,-19,-2.0,15.0,NW,101.92,0,0
2010-12-27 23:00:00,1016.0,-19,-3.0,21.0,NW,107.73,0,0
2010-12-28 00:00:00,1016.0,-20,-4.0,16.0,NW,112.65,0,0
2010-12-28 01:00:00,1016.0,-20,-5.0,17.0,NW,118.46,0,0
2010-12-28 02:00:00,1017.0,-21,-6.0,18.0,NW,123.38,0,0
2010-12-28 03:00:00,1017.0,-20,-5.0,16.0,NW,132.32,0,0
2010-12-28 04:00:00,1017.0,-20,-5.0,16.0,NW,139.47,0,0
2010-12-28 05:00:00,1017.0,-20,-6.0,15.0,NW,146.62,0,0
2010-12-28 06:00:00,1017.0,-21,-6.0,16.0,NW,152.43,0,0
2010-12-28 07:00:00,1017.0,-21,-6.0,19.0,NW,156.45,0,0
2010-12-28 08:00:00,1018.0,-20,-5.0,14.0,NW,162.26,0,0
2010-12-28 09:00:00,1018.0,-20,-4.0,15.0,NW,166.28,0,0
2010-12-28 10:00:00,1019.0,-19,-2.0,18.0,NW,173.43,0,0
2010-12-28 11:00:00,1019.0,-19,-1.0,21.0,NW,181.48,0,0
2010-12-28 12:00:00,1019.0,-20,0.0,19.0,NW,188.63,0,0
2010-12-28 13:00:00,1019.0,-21,1.0,19.0,NW,193.55,0,0
2010-12-28 14:00:00,1018.0,-21,1.0,17.0,NW,198.47,0,0
2010-12-28 15:00:00,1019.0,-21,1.0,21.0,NW,204.28,0,0
2010-12-28 16:00:00,1019.0,-21,1.0,14.0,NW,208.3,0,0
2010-12-28 17:00:00,1020.0,-19,-1.0,20.0,cv,0.89,0,0
2010-12-28 18:00:00,1020.0,-19,-3.0,34.0,cv,1.78,0,0
2010-12-28 19:00:00,1021.0,-18,-4.0,31.0,SE,1.79,0,0
2010-12-28 20:00:00,1021.0,-18,-6.0,39.0,SE,2.68,0,0
2010-12-28 21:00:00,1021.0,-17,-7.0,88.0,NE,0.89,0,0
2010-12-28 22:00:00,1021.0,-18,-8.0,106.0,NE,2.68,0,0
2010-12-28 23:00:00,1021.0,-18,-10.0,67.0,NE,4.47,0,0
2010-12-29 00:00:00,1021.0,-18,-6.0,73.0,NW,3.13,0,0
2010-12-29 01:00:00,1020.0,-18,-8.0,65.0,NW,4.92,0,0
2010-12-29 02:00:00,1020.0,-16,-7.0,35.0,NW,5.81,0,0
2010-12-29 03:00:00,1020.0,-17,-6.0,31.0,cv,0.45,0,0
2010-12-29 04:00:00,1019.0,-16,-7.0,34.0,cv,0.9,0,0
2010-12-29 05:00:00,1019.0,-15,-6.0,34.0,cv,1.79,0,0
2010-12-29 06:00:00,1018.0,-16,-6.0,40.0,NW,0.89,0,0
2010-12-29 07:00:00,1019.0,-16,-7.0,42.0,NE,1.79,0,0
2010-12-29 08:00:00,1019.0,-16,-5.0,49.0,NW,4.02,0,0
2010-12-29 09:00:00,1019.0,-16,-5.0,67.0,NW,4.91,0,0
2010-12-29 10:00:00,1019.0,-14,-3.0,59.0,NW,6.7,0,0
2010-12-29 11:00:00,1019.0,-14,-2.0,56.0,NW,9.83,0,0
2010-12-29 12:00:00,1018.0,-13,0.0,69.0,NW,19.66,0,0
2010-12-29 13:00:00,1018.0,-17,-1.0,40.0,NW,33.52,0,0
2010-12-29 14:00:00,1019.0,-15,-1.0,30.0,NW,45.59,0,0
2010-12-29 15:00:00,1020.0,-16,-1.0,21.0,NW,55.42,0,0
2010-12-29 16:00:00,1022.0,-18,-2.0,20.0,NW,64.36,0,0
2010-12-29 17:00:00,1022.0,-20,-3.0,15.0,NW,75.54,0,0
2010-12-29 18:00:00,1024.0,-19,-4.0,13.0,NW,86.72,0,0
2010-12-29 19:00:00,1025.0,-19,-4.0,18.0,NW,95.66,0,0
2010-12-29 20:00:00,1025.0,-20,-5.0,22.0,NW,102.81,0,0
2010-12-29 21:00:00,1026.0,-19,-5.0,14.0,NW,109.96,0,0
2010-12-29 22:00:00,1027.0,-20,-6.0,14.0,NW,118.01,0,0
2010-12-29 23:00:00,1027.0,-20,-6.0,18.0,NW,126.06,0,0
2010-12-30 00:00:00,1027.0,-21,-7.0,17.0,NW,133.21,0,0
2010-12-30 01:00:00,1027.0,-21,-8.0,17.0,NW,138.13,0,0
2010-12-30 02:00:00,1026.0,-21,-8.0,17.0,NW,145.28,0,0
2010-12-30 03:00:00,1026.0,-22,-8.0,14.0,NW,151.09,0,0
2010-12-30 04:00:00,1026.0,-22,-8.0,14.0,NW,158.24,0,0
2010-12-30 05:00:00,1024.0,-22,-8.0,14.0,NW,169.42,0,0
2010-12-30 06:00:00,1025.0,-23,-8.0,15.0,NW,174.34,0,0
2010-12-30 07:00:00,1025.0,-23,-8.0,12.0,NW,182.39,0,0
2010-12-30 08:00:00,1025.0,-24,-8.0,10.0,NW,190.44,0,0
2010-12-30 09:00:00,1025.0,-23,-8.0,18.0,NW,199.38,0,0
2010-12-30 10:00:00,1025.0,-23,-7.0,15.0,NW,210.56,0,0
2010-12-30 11:00:00,1025.0,-24,-7.0,18.0,NW,221.74,0,0
2010-12-30 12:00:00,1024.0,-23,-5.0,13.0,NW,231.57,0,0
2010-12-30 13:00:00,1023.0,-23,-5.0,23.0,NW,243.64,0,0
2010-12-30 14:00:00,1023.0,-22,-5.0,27.0,NW,255.71,0,0
2010-12-30 15:00:00,1023.0,-22,-4.0,28.0,NW,266.89,0,0
2010-12-30 16:00:00,1024.0,-22,-5.0,19.0,NW,276.72,0,0
2010-12-30 17:00:00,1025.0,-23,-6.0,15.0,NW,288.79,0,0
2010-12-30 18:00:00,1026.0,-23,-6.0,17.0,NW,302.65,0,0
2010-12-30 19:00:00,1026.0,-24,-7.0,19.0,NW,315.61,0,0
2010-12-30 20:00:00,1027.0,-24,-8.0,23.0,NW,326.79,0,0
2010-12-30 21:00:00,1027.0,-24,-8.0,21.0,NW,337.97,0,0
2010-12-30 22:00:00,1028.0,-23,-8.0,16.0,NW,345.12,0,0
2010-12-30 23:00:00,1028.0,-23,-9.0,20.0,NW,354.06,0,0
2010-12-31 00:00:00,1028.0,-24,-9.0,20.0,NW,359.87,0,0
2010-12-31 01:00:00,1028.0,-23,-9.0,21.0,NW,367.92,0,0
2010-12-31 02:00:00,1029.0,-23,-9.0,20.0,NW,376.86,0,0
2010-12-31 03:00:00,1028.0,-24,-9.0,16.0,NW,384.91,0,0
2010-12-31 04:00:00,1029.0,-24,-10.0,16.0,NW,392.96,0,0
2010-12-31 05:00:00,1029.0,-23,-10.0,13.0,NW,400.11,0,0
2010-12-31 06:00:00,1029.0,-24,-10.0,14.0,NW,409.05,0,0
2010-12-31 07:00:00,1029.0,-23,-10.0,16.0,NW,416.2,0,0
2010-12-31 08:00:00,1029.0,-23,-9.0,18.0,NW,424.25,0,0
2010-12-31 09:00:00,1030.0,-23,-8.0,15.0,NW,434.08,0,0
2010-12-31 10:00:00,1030.0,-23,-7.0,19.0,NW,447.04,0,0
2010-12-31 11:00:00,1029.0,-22,-6.0,14.0,NW,458.22,0,0
2010-12-31 12:00:00,1029.0,-22,-4.0,18.0,NW,468.05,0,0
2010-12-31 13:00:00,1028.0,-21,-4.0,21.0,NW,479.23,0,0
2010-12-31 14:00:00,1028.0,-21,-3.0,21.0,NW,489.06,0,0
2010-12-31 15:00:00,1028.0,-20,-3.0,19.0,NW,498.89,0,0
2010-12-31 16:00:00,1029.0,-20,-4.0,18.0,NW,508.72,0,0
2010-12-31 17:00:00,1029.0,-20,-4.0,20.0,NW,518.55,0,0
2010-12-31 18:00:00,1030.0,-20,-5.0,28.0,NW,526.6,0,0
2010-12-31 19:00:00,1030.0,-20,-5.0,27.0,NW,534.65,0,0
2010-12-31 20:00:00,1031.0,-20,-6.0,17.0,NW,543.59,0,0
2010-12-31 21:00:00,1031.0,-21,-6.0,19.0,NW,552.53,0,0
2010-12-31 22:00:00,1032.0,-21,-7.0,16.0,NW,559.68,0,0
2010-12-31 23:00:00,1033.0,-21,-7.0,22.0,NW,565.49,0,0
2011-01-01 00:00:00,1033.0,-21,-9.0,0.0,NW,570.41,0,0
2011-01-01 01:00:00,1033.0,-21,-10.0,0.0,NW,573.54,0,0
2011-01-01 02:00:00,1033.0,-21,-11.0,0.0,NW,577.56,0,0
2011-01-01 03:00:00,1034.0,-21,-10.0,0.0,NW,581.58,0,0
2011-01-01 04:00:00,1034.0,-21,-12.0,0.0,NW,585.6,0,0
2011-01-01 05:00:00,1034.0,-20,-11.0,0.0,NE,1.79,0,0
2011-01-01 06:00:00,1034.0,-20,-12.0,0.0,NW,3.13,0,0
2011-01-01 07:00:00,1035.0,-20,-12.0,0.0,NW,6.26,0,0
2011-01-01 08:00:00,1036.0,-20,-8.0,0.0,NW,11.18,0,0
2011-01-01 09:00:00,1037.0,-19,-7.0,0.0,NW,16.1,0,0
2011-01-01 10:00:00,1037.0,-19,-6.0,0.0,NW,21.91,0,0
2011-01-01 11:00:00,1036.0,-18,-4.0,0.0,NW,26.83,0,0
2011-01-01 12:00:00,1035.0,-18,-3.0,0.0,NW,30.85,0,0
2011-01-01 13:00:00,1035.0,-18,-2.0,0.0,NW,34.87,0,0
2011-01-01 14:00:00,1034.0,-18,-1.0,0.0,NW,39.79,0,0
2011-01-01 15:00:00,1034.0,-18,-1.0,0.0,NW,43.81,0,0
2011-01-01 16:00:00,1034.0,-18,-1.0,0.0,NW,46.94,0,0
2011-01-01 17:00:00,1034.0,-19,-5.0,0.0,NW,48.73,0,0
2011-01-01 18:00:00,1034.0,-18,-3.0,0.0,NW,51.86,0,0
2011-01-01 19:00:00,1035.0,-19,-5.0,0.0,NW,54.99,0,0
2011-01-01 20:00:00,1035.0,-19,-7.0,0.0,NW,58.12,0,0
2011-01-01 21:00:00,1035.0,-18,-5.0,0.0,NW,62.14,0,0
2011-01-01 22:00:00,1036.0,-18,-9.0,0.0,NW,66.16,0,0
2011-01-01 23:00:00,1037.0,-17,-7.0,0.0,NW,71.08,0,0
2011-01-02 00:00:00,1037.0,-17,-7.0,36.0,NW,75.1,0,0
2011-01-02 01:00:00,1037.0,-17,-7.0,31.0,NE,4.02,0,0
2011-01-02 02:00:00,1037.0,-17,-7.0,20.0,NE,8.94,0,0
2011-01-02 03:00:00,1037.0,-18,-8.0,19.0,NW,4.02,0,0
2011-01-02 04:00:00,1037.0,-18,-8.0,18.0,NE,4.02,0,0
2011-01-02 05:00:00,1037.0,-18,-7.0,17.0,NE,8.04,0,0
2011-01-02 06:00:00,1036.0,-18,-8.0,14.0,NW,4.92,0,0
2011-01-02 07:00:00,1037.0,-18,-8.0,14.0,NE,4.02,0,0
2011-01-02 08:00:00,1037.0,-18,-7.0,22.0,NE,8.94,0,0
2011-01-02 09:00:00,1038.0,-18,-6.0,22.0,NE,12.96,0,0
2011-01-02 10:00:00,1038.0,-18,-4.0,25.0,NE,16.98,0,0
2011-01-02 11:00:00,1037.0,-17,-3.0,24.0,NE,21.0,0,0
2011-01-02 12:00:00,1036.0,-17,-3.0,31.0,NE,24.13,0,0
2011-01-02 13:00:00,1035.0,-17,-1.0,37.0,cv,1.79,0,0
2011-01-02 14:00:00,1034.0,-17,-1.0,35.0,cv,2.68,0,0
2011-01-02 15:00:00,1033.0,-17,-1.0,32.0,cv,3.57,0,0
2011-01-02 16:00:00,1033.0,-17,-1.0,37.0,cv,4.46,0,0
2011-01-02 17:00:00,1033.0,-17,-2.0,40.0,cv,5.35,0,0
2011-01-02 18:00:00,1033.0,-17,-3.0,52.0,SE,1.79,0,0
2011-01-02 19:00:00,1033.0,-16,-5.0,63.0,cv,0.89,0,0
2011-01-02 20:00:00,1033.0,-15,-5.0,72.0,SE,0.89,0,0
2011-01-02 21:00:00,1033.0,-15,-5.0,76.0,cv,0.89,0,0
2011-01-02 22:00:00,1033.0,-15,-6.0,76.0,cv,1.78,0,0
2011-01-02 23:00:00,1034.0,-15,-6.0,67.0,cv,2.67,0,0
2011-01-03 00:00:00,1033.0,-15,-7.0,65.0,NE,0.89,0,0
2011-01-03 01:00:00,1033.0,-15,-6.0,78.0,NE,1.78,0,0
2011-01-03 02:00:00,1033.0,-15,-7.0,85.0,NE,2.67,0,0
2011-01-03 03:00:00,1032.0,-15,-8.0,143.0,NE,3.56,0,0
2011-01-03 04:00:00,1032.0,-15,-8.0,181.0,SE,0.89,0,0
2011-01-03 05:00:00,1032.0,-15,-8.0,188.0,cv,0.89,0,0
2011-01-03 06:00:00,1032.0,-15,-9.0,167.0,NE,0.89,0,0
2011-01-03 07:00:00,1032.0,-15,-9.0,173.0,NW,0.89,0,0
2011-01-03 08:00:00,1032.0,-15,-9.0,155.0,NW,2.68,0,0
2011-01-03 09:00:00,1033.0,-13,-8.0,124.0,NE,0.89,0,0
2011-01-03 10:00:00,1033.0,-14,-6.0,105.0,cv,0.89,0,0
2011-01-03 11:00:00,1032.0,-13,-4.0,87.0,SE,0.89,0,0
2011-01-03 12:00:00,1031.0,-13,-3.0,93.0,cv,0.89,0,0
2011-01-03 13:00:00,1030.0,-13,-2.0,134.0,cv,1.78,0,0
2011-01-03 14:00:00,1029.0,-15,-1.0,164.0,cv,2.67,0,0
2011-01-03 15:00:00,1029.0,-15,-1.0,180.0,SE,1.79,0,0
2011-01-03 16:00:00,1029.0,-15,-2.0,184.0,cv,0.89,0,0
2011-01-03 17:00:00,1029.0,-15,-3.0,175.0,cv,1.34,0,0
2011-01-03 18:00:00,1029.0,-14,-5.0,188.0,NE,0.89,0,0
2011-01-03 19:00:00,1030.0,-14,-5.0,255.0,NE,1.78,0,0
2011-01-03 20:00:00,1029.0,-14,-8.0,286.0,NE,2.67,0,0
2011-01-03 21:00:00,1029.0,-15,-8.0,225.0,cv,0.45,0,0
2011-01-03 22:00:00,1029.0,-15,-9.0,234.0,cv,1.34,0,0
2011-01-03 23:00:00,1029.0,-15,-9.0,226.0,NW,1.79,0,0
2011-01-04 00:00:00,1029.0,-15,-10.0,233.0,NW,2.68,0,0
2011-01-04 01:00:00,1028.0,-15,-10.0,275.0,cv,0.45,0,0
2011-01-04 02:00:00,1028.0,-16,-11.0,153.0,NW,3.13,0,0
2011-01-04 03:00:00,1028.0,-15,-9.0,121.0,NW,4.92,0,0
2011-01-04 04:00:00,1028.0,-15,-11.0,77.0,NW,5.81,0,0
2011-01-04 05:00:00,1028.0,-16,-11.0,64.0,NW,7.6,0,0
2011-01-04 06:00:00,1028.0,-15,-10.0,67.0,NW,9.39,0,0
2011-01-04 07:00:00,1028.0,-15,-11.0,67.0,cv,0.89,0,0
2011-01-04 08:00:00,1028.0,-16,-11.0,59.0,NW,1.79,0,0
2011-01-04 09:00:00,1028.0,-14,-9.0,74.0,NE,1.79,0,0
2011-01-04 10:00:00,1028.0,-13,-5.0,89.0,cv,0.89,0,0
2011-01-04 11:00:00,1028.0,-14,-4.0,96.0,cv,1.78,0,0
2011-01-04 12:00:00,1027.0,-14,-2.0,96.0,cv,2.67,0,0
2011-01-04 13:00:00,1026.0,-14,0.0,85.0,cv,3.56,0,0
2011-01-04 14:00:00,1025.0,-14,2.0,84.0,NW,3.13,0,0
2011-01-04 15:00:00,1024.0,-15,2.0,90.0,NW,8.94,0,0
2011-01-04 16:00:00,1024.0,-16,2.0,61.0,NW,13.86,0,0
2011-01-04 17:00:00,1025.0,-17,0.0,65.0,NW,21.01,0,0
2011-01-04 18:00:00,1026.0,-15,0.0,73.0,NW,29.06,0,0
2011-01-04 19:00:00,1027.0,-16,0.0,68.0,NW,36.21,0,0
2011-01-04 20:00:00,1027.0,-17,-2.0,58.0,NW,43.36,0,0
2011-01-04 21:00:00,1028.0,-17,-2.0,53.0,NW,51.41,0,0
2011-01-04 22:00:00,1028.0,-18,-3.0,46.0,NW,58.56,0,0
2011-01-04 23:00:00,1029.0,-18,-4.0,38.0,NW,66.61,0,0
2011-01-05 00:00:00,1029.0,-19,-5.0,28.0,NW,75.55,0,0
2011-01-05 01:00:00,1029.0,-19,-5.0,31.0,NW,85.38,0,0
2011-01-05 02:00:00,1029.0,-20,-6.0,24.0,NW,95.21,0,0
2011-01-05 03:00:00,1030.0,-20,-7.0,21.0,NW,104.15,0,0
2011-01-05 04:00:00,1030.0,-20,-7.0,27.0,NW,113.09,0,0
2011-01-05 05:00:00,1030.0,-21,-7.0,23.0,NW,122.92,0,0
2011-01-05 06:00:00,1030.0,-21,-8.0,24.0,NW,130.07,0,0
2011-01-05 07:00:00,1031.0,-21,-8.0,21.0,NW,137.22,0,0
2011-01-05 08:00:00,1032.0,-22,-7.0,19.0,NW,146.16,0,0
2011-01-05 09:00:00,1032.0,-21,-7.0,21.0,NW,155.1,0,0
2011-01-05 10:00:00,1032.0,-21,-6.0,19.0,NW,164.04,0,0
2011-01-05 11:00:00,1032.0,-21,-4.0,21.0,NW,172.98,0,0
2011-01-05 12:00:00,1031.0,-21,-4.0,18.0,NW,182.81,0,0
2011-01-05 13:00:00,1031.0,-21,-3.0,19.0,NW,191.75,0,0
2011-01-05 14:00:00,1030.0,-20,-2.0,16.0,NW,199.8,0,0
2011-01-05 15:00:00,1031.0,-20,-2.0,18.0,NW,208.74,0,0
2011-01-05 16:00:00,1031.0,-20,-2.0,18.0,NW,218.57,0,0
2011-01-05 17:00:00,1032.0,-19,-3.0,16.0,NW,227.51,0,0
2011-01-05 18:00:00,1032.0,-19,-4.0,10.0,NW,235.56,0,0
2011-01-05 19:00:00,1033.0,-19,-4.0,16.0,NW,243.61,0,0
2011-01-05 20:00:00,1035.0,-19,-5.0,17.0,NW,252.55,0,0
2011-01-05 21:00:00,1035.0,-19,-5.0,17.0,NW,259.7,0,0
2011-01-05 22:00:00,1036.0,-19,-5.0,30.0,NW,266.85,0,0
2011-01-05 23:00:00,1037.0,-19,-5.0,12.0,NW,274.9,0,0
2011-01-06 00:00:00,1037.0,-19,-6.0,13.0,NW,282.95,0,0
2011-01-06 01:00:00,1037.0,-20,-7.0,17.0,NW,288.76,0,0
2011-01-06 02:00:00,1038.0,-20,-7.0,10.0,NW,294.57,0,0
2011-01-06 03:00:00,1038.0,-20,-7.0,12.0,NW,302.62,0,0
2011-01-06 04:00:00,1038.0,-20,-8.0,13.0,NW,307.54,0,0
2011-01-06 05:00:00,1038.0,-20,-8.0,13.0,NW,312.46,0,0
2011-01-06 06:00:00,1039.0,-20,-8.0,9.0,NW,317.38,0,0
2011-01-06 07:00:00,1039.0,-21,-9.0,6.0,NW,321.4,0,0
2011-01-06 08:00:00,1040.0,-20,-9.0,9.0,NW,325.42,0,0
2011-01-06 09:00:00,1041.0,-20,-6.0,14.0,NW,332.57,0,0
2011-01-06 10:00:00,1041.0,-20,-5.0,14.0,NW,341.51,0,0
2011-01-06 11:00:00,1040.0,-19,-4.0,13.0,NW,350.45,0,0
2011-01-06 12:00:00,1039.0,-19,-2.0,18.0,NW,359.39,0,0
2011-01-06 13:00:00,1038.0,-19,-2.0,15.0,NW,368.33,0,0
2011-01-06 14:00:00,1037.0,-19,-1.0,18.0,NW,377.27,0,0
2011-01-06 15:00:00,1037.0,-18,-1.0,13.0,NW,385.32,0,0
2011-01-06 16:00:00,1037.0,-18,-2.0,13.0,NW,392.47,0,0
2011-01-06 17:00:00,1036.0,-18,-1.0,20.0,NW,399.62,0,0
2011-01-06 18:00:00,1037.0,-18,-2.0,21.0,NW,406.77,0,0
2011-01-06 19:00:00,1037.0,-18,-3.0,22.0,NW,412.58,0,0
2011-01-06 20:00:00,1037.0,-18,-4.0,27.0,NW,417.5,0,0
2011-01-06 21:00:00,1037.0,-19,-6.0,21.0,NW,422.42,0,0
2011-01-06 22:00:00,1038.0,-19,-6.0,28.0,NW,425.55,0,0
2011-01-06 23:00:00,1038.0,-19,-7.0,22.0,NW,429.57,0,0
2011-01-07 00:00:00,1037.0,-18,-6.0,18.0,NW,432.7,0,0
2011-01-07 01:00:00,1037.0,-18,-7.0,17.0,NW,437.62,0,0
2011-01-07 02:00:00,1036.0,-19,-7.0,16.0,NW,441.64,0,0
2011-01-07 03:00:00,1036.0,-19,-10.0,27.0,NW,445.66,0,0
2011-01-07 04:00:00,1035.0,-19,-8.0,17.0,NE,4.02,0,0
2011-01-07 05:00:00,1035.0,-19,-11.0,13.0,NW,4.02,0,0
2011-01-07 06:00:00,1035.0,-19,-11.0,23.0,NW,7.15,0,0
2011-01-07 07:00:00,1035.0,-19,-11.0,27.0,NW,10.28,0,0
2011-01-07 08:00:00,1035.0,-19,-8.0,44.0,NW,13.41,0,0
2011-01-07 09:00:00,1034.0,-18,-5.0,24.0,NW,17.43,0,0
2011-01-07 10:00:00,1034.0,-18,-4.0,32.0,NW,22.35,0,0
2011-01-07 11:00:00,1033.0,-18,-3.0,40.0,NW,25.48,0,0
2011-01-07 12:00:00,1032.0,-18,-2.0,43.0,NW,27.27,0,0
2011-01-07 13:00:00,1030.0,-17,-1.0,51.0,cv,0.89,0,0
2011-01-07 14:00:00,1028.0,-18,1.0,48.0,cv,2.68,0,0
2011-01-07 15:00:00,1027.0,-18,1.0,56.0,SE,1.79,0,0
2011-01-07 16:00:00,1026.0,-18,0.0,56.0,SE,4.92,0,0
2011-01-07 17:00:00,1026.0,-17,-1.0,54.0,SE,8.05,0,0
2011-01-07 18:00:00,1026.0,-17,-1.0,69.0,SE,12.07,0,0
2011-01-07 19:00:00,1025.0,-17,-2.0,79.0,SE,15.2,0,0
2011-01-07 20:00:00,1025.0,-16,-2.0,79.0,SE,18.33,0,0
2011-01-07 21:00:00,1025.0,-17,-4.0,92.0,SE,19.22,0,0
2011-01-07 22:00:00,1025.0,-16,-4.0,86.0,cv,0.89,0,0
2011-01-07 23:00:00,1025.0,-16,-7.0,109.0,cv,1.78,0,0
2011-01-08 00:00:00,1025.0,-14,-7.0,120.0,SE,0.89,0,0
2011-01-08 01:00:00,1024.0,-15,-6.0,126.0,SE,2.68,0,0
2011-01-08 02:00:00,1024.0,-15,-8.0,156.0,cv,0.89,0,0
2011-01-08 03:00:00,1024.0,-15,-7.0,156.0,NW,0.89,0,0
2011-01-08 04:00:00,1024.0,-15,-7.0,173.0,NW,2.68,0,0
2011-01-08 05:00:00,1024.0,-15,-6.0,181.0,NW,5.81,0,0
2011-01-08 06:00:00,1025.0,-15,-5.0,118.0,NW,8.94,0,0
2011-01-08 07:00:00,1025.0,-16,-5.0,79.0,NW,13.86,0,0
2011-01-08 08:00:00,1026.0,-14,-3.0,25.0,NW,18.78,0,0
2011-01-08 09:00:00,1027.0,-16,-3.0,19.0,NW,25.93,0,0
2011-01-08 10:00:00,1028.0,-17,-3.0,16.0,NW,34.87,0,0
2011-01-08 11:00:00,1028.0,-17,-2.0,21.0,NW,46.05,0,0
2011-01-08 12:00:00,1027.0,-17,-1.0,20.0,NW,54.99,0,0
